station;latitude;longitude
Charnowo (przystanek kolejowy);53.901;15.3178
Charnowo Słupskie;54.532348406224095;16.91927795793071
Charsznica;50.39606710244712;19.942218200997484
Charsznica Wąskotorowa;50.396390000000004;19.949722
Charzyno (przystanek kolejowy);54.093;15.5736
Chałupki;49.926349134904;18.31088173541664
Chałupy;54.76222222;18.500277777
Chechło;51.64445439820928;19.285096698638156
Chełchy;53.887;22.4575
Chełkowo (przystanek kolejowy);51.98213888;16.676111111
Chełm;51.14125379338733;23.49402637179711
Chełm - Cementownia;51.14090016034724;23.541996330022645
Chełm Cementownia;51.14;23.5439
Chełm Miasto;51.138000000000005;23.4589
Chełm Wschodni;51.141000000000005;23.5244
Chełm Wąskotorowy;51.136;23.49
Chełm Śląski;50.115;19.1822
Chełm- Miasto;51.13784245613957;23.457838861320592
Chełmce;52.627425445984535;18.465855627396603
Chełmek;50.105;19.2625
Chełmek Fabryka;50.1;19.2547
Chełmica (przystanek kolejowy);51.65833;14.837247
Chełmno;53.349;18.4386
Chełmno Grubno;53.339;18.4631
Chełmsko;52.57;15.5639
Chełmsko Śląskie;50.667;16.0625
Chełmża;53.1852075012656;18.598080795690226
Chlebowo;53.63;16.0561
Chlebowo Wąskotorowe;53.467;15.2228
Chlebówko (przystanek kolejowy);53.461000000000006;15.1736
Chludowo;52.56078089184239;16.825237914240383
Chmielnieki;53.00252230676112;18.049104728903675
Chmielnik Buski;50.60786143229089;20.73317526192863
Chmielnik Buski (stacja wąskotorowa);50.5;20.53
Chmielnik Miasto;50.5;20.53
Chmielniki Bydgoskie;53.0;18.0483
Chmielowice;50.64476157835314;17.866853357317964
Chmielów;50.94991852256922;21.322907985071186
Chmielów koło Tarnobrzega;50.513000000000005;21.6572
Chobienia (stacja kolejowa);51.545;16.4594
Chocianów;51.416459363551596;15.912010215515895
Chocicza;52.070235745722655;17.349547718675257
Chocicza (stacja kolejowa);52.06972222;17.35
Chociemyśl (przystanek kolejowy);51.733000000000004;16.0106
Chocimino (powiat koszaliński) (przystanek kolejowy);54.06;16.6544
Chocimino (przystanek kolejowy);54.06;16.7178
Chociszew;51.924;19.267
Chociszewo Rogoziniec;52.306000000000004;15.7697
Chociszowice;51.29000277;15.593905555
Chociule (przystanek kolejowy);52.207;15.5047
Chociw Łaski;51.405;18.9831
Chociwel;53.47;15.3358
Choczewko (przystanek kolejowy);54.735;17.85
Choczewo (przystanek kolejowy);54.745;17.8981
Chocznia;49.873863327680816;19.45154856214868
Chocznia Górna;49.862771730725754;19.432167084623007
Chodków;50.531000000000006;21.5775
Chodzież;52.993807681712724;16.909494056421412
Chodów (przystanek kolejowy);50.3903;19.970011
Chodów Kujawski;52.25085;19.051411
Chojna;52.963487456622154;14.444155919241545
Chojnice;53.68865956880132;17.577549692335026
Chojnik;49.8505983091259;20.98317828041086
Chojno Wielkopolskie;51.626000000000005;17.0192
Chojnów;51.2776573227612;15.937236599279798
Chomranice (przystanek kolejowy);49.678999999999995;20.5908
Choryń;52.04267421752236;16.773140283865654
Choryń (przystanek kolejowy);52.042;16.7744
Chorzele;53.278999999999996;20.9422
Chorzelów;50.34217494350224;21.452028701426016
Chorzew - Siemkowice;51.20957119641862;18.941183170470318
Chorzew Siemkowice;51.21055555;18.941111111
Chorzów Batory;50.278406677501046;18.94439946944632
Chorzów Miasto;50.298;18.9497
Chorzów Stary;50.3160177206144;18.95782484191971
Choszczno;53.165158074249;15.403218196545314
Chotków (przystanek kolejowy);51.687;15.4714
Chotków Wieś;51.7;15.482
Chotomów;52.415972690551435;20.883135659902816
Chotyłów;51.99685849712042;23.355747314203466
Chotów (przystanek kolejowy);51.202;18.4844
Choćmirowo (przystanek kolejowy);54.595;17.2483
Chroberz (przystanek kolejowy);50.433;20.5667
Chromin;51.960629331950635;21.787857862843538
Chronów;51.35814079835133;20.929803779590536
Chrosna;52.033892620624705;21.445999831570298
Chrośnica;52.28149675827486;15.992193491145091
Chrusty Nowe;51.695238351574666;19.794502032522853
Chruszczobród;50.400010177843036;19.328771498700853
Chruściel;54.27479572780484;19.800119333326453
Chruściel (przystanek kolejowy);54.278;19.8022
Chryzanów;52.81399999999999;23.6382
Chrzanów;50.13330959165799;19.398139273643263
Chrzanów Kąty;50.144;19.3814
Chrzanów Śródmieście;50.144426128269174;19.414038262263304
Chrzypsko Wielkie;52.62861111;16.228333333
Chrząstawa Wielka (przystanek kolejowy);51.07861;17.271958
Chrząstowice;50.6601640379834;18.07302289131188
Chrząstowice Olkuskie;50.343;19.6853
Chrzęsne;52.446150721414604;21.47235296607484
Chrzęsne (przystanek kolejowy);52.446000000000005;21.4739
Chróstnik (przystanek kolejowy);51.355;16.1806
Chróścice;50.79283130619334;17.816590876698196
Chróścice (stacja kolejowa);50.793;17.8161
Chróścina Nyska;50.61667617007282;17.378186010271232
Chróścina Opolska;50.670378379910794;17.815742953067534
Chwalibogowo;52.28332665244968;17.525089969982687
Chwarstnica (stacja kolejowa);53.21788000000001;14.606944
Chwałkowo;51.75285054405418;17.02621287425401
Chwiram;53.23;16.4539
Chworstno (przystanek kolejowy);53.456;15.6572
Chybie;49.892805796378134;18.809319632681
Chybie Mnich;49.88761265741477;18.820990449787985
Chynów;51.90224607323773;21.10089301166465
Chytra;52.738;23.5347
Ciasna;50.756706901131366;18.629208172080286
Ciebłowice Duże;51.521;20.0953
Ciechanowice;50.865;15.9803
Ciechanów;52.883678714239004;20.590842819703454
Ciechanów Miasto;52.876000000000005;20.6089
Ciechanów Przemysłowy;52.863725948965595;20.616387715829813
Ciechanów Wąskotorowy;52.88399999999999;20.5958
Ciechno;53.547;14.8614
Ciechocinek;52.88125063797369;18.788155231533413
Ciecholub;54.17309407377204;16.88778784686874
Ciecierzyn (przystanek kolejowy);51.318999999999996;22.6089
Cieksyn;52.577504232660864;20.66404417853863
Cielce (stacja kolejowa);51.70399999999999;18.5275
Cieloszka (stacja kolejowa);53.388000000000005;21.6944
Cienin;52.272634587301;17.964900079001374
Cienin Kościelny;52.27012230840232;18.008601767909568
Ciepielów;51.76929674168181;15.667980049498134
Ciepielów (przystanek kolejowy);51.769;15.6678
Cieplewo;54.234601325553704;18.647511669456307
Ciepłowody (stacja kolejowa);50.674;16.9139
Cierpice;52.98890819429033;18.46862912042522
Cierpigórz;52.226281022949856;22.59546442303593
Cieszanowice;50.574;17.1733
Cieszeniewo (przystanek kolejowy);53.763000000000005;15.9128
Cieszkowice;51.593;16.6719
Cieszków;51.631654067167865;17.352831082599877
Cieszków (stacja kolejowa);51.63155;17.35279
Cieszymowo Wielkie (przystanek kolejowy);53.838;19.2919
Cieszyn;49.75122338615537;18.636682383523407
Cieszyn Marklowice;49.78440241267821;18.603998074631377
Cieszyn Mnisztwo;49.74615016139387;18.664583056733367
Cieszyno Drawskie;53.592;16.0472
Cieszyno Łobeskie;53.520488306954476;15.468729072496707
Cieśle;51.216;17.4744
Cigacice (przystanek kolejowy);52.038000000000004;15.6206
Cigacice (tow) (stacja towarowa);52.04600000000001;15.6006
Cikowice;49.983990797093256;20.38404259067941
Cimochy;53.971272443359105;22.685752928853976
Cimochy (przystanek kolejowy);53.97113;22.686672
Ciosaniec (przystanek kolejowy);53.471000000000004;16.6869
Ciosaniec (województwo lubuskie) (przystanek kolejowy);51.945;16.0397
Ciosmy;50.54321142183119;22.661197436668402
Ciosmy (przystanek kolejowy);50.538000000000004;22.5525
Ciołkowo (przystanek kolejowy);51.742;16.9803
Cisie;52.210272079639644;21.389500357446934
Cisiec;49.583962012745545;19.105918304789665
Cisówka;52.927;23.8781
Ciążyń (stacja kolejowa);52.848;16.6694
Cięcina;49.60969472205076;19.136350010918747
Cięcina Dolna;49.62174433598889;19.152100315464878
Cmentarz Poległych;52.397;21.1678
Cmolas (przystanek kolejowy);50.293;21.7521
Cudzynowice (stacja kolejowa);50.0;20.4833
Cybinka;52.201;14.8039
Cybowo;53.29251174988414;15.818244204856002
Cychry;52.685;14.7131
Cyganek;54.24206646940669;19.14058968890275
Cygany;50.51281395749975;21.697007194550988
Cygany (przystanek kolejowy);50.513000000000005;21.6961
Cykarzew;50.9765737313241;19.161692353436372
Cykarzew Stary;50.951758597438314;19.170171457259016
Czachówek Górny;51.96800625541839;21.07748123478793
Czachówek Południowy;51.95852345161837;21.08133302266452
Czachówek Wschodni;51.973479683320505;21.10405114451596
Czachówek Zachodni;51.967;21.0642
Czachówek Środkowy;51.968999999999994;21.0789
Czadrów (przystanek kolejowy);50.758;16.055289
Czadrówek (przystanek kolejowy);50.776;16.027
Czaple-Chwaliszowice;51.570570000000004;14.797789
Czaplin;54.036;15.1569
Czaplinek;53.53760478834256;16.23938308672821
Czarków (stacja kolejowa);50.543;18.6178
Czarlin;54.0475988186372;18.766485654498513
Czarlin (przystanek kolejowy);54.049;18.7675
Czarna Białostocka;53.305334563761406;23.27931455692014
Czarna Białostocka Fabryka;53.34;23.2328
Czarna Białostocka Miasto;53.0;23.2847
Czarna Białostocka O.K.L.;53.306000000000004;23.2731
Czarna Białostocka Wąskotorowa;53.305;23.2789
Czarna Dąbrówka (przystanek kolejowy);54.354;17.5717
Czarna Tarnowska;50.05981396858631;21.249982776507046
Czarna Woda;53.85085147669778;18.108057926432146
Czarnca;50.823;19.9456
Czarne;53.679960555532595;16.938435040781176
Czarne Małe;53.55760820117313;16.31977211138018
Czarniecka Góra;51.14372766851793;20.518794486725238
Czarnków;52.8963360256205;16.55077729190096
Czarnobór;53.699;16.7669
Czarnocin;51.592;19.7228
Czarnogłowy (przystanek kolejowy);53.763000000000005;14.935
Czarnogłowy Wieś;53.763999999999996;14.9131
Czarnowo (stacja kolejowa);53.103;18.2453
Czarnowo Undy (przystanek kolejowy);53.0325;22.455847
Czarnowąsy;50.716063558740615;17.90404010409516
Czarnowęsy Pomorskie;53.9395346552735;15.981537821494651
Czarny Blok;53.248000000000005;23.2097
Czarny Bór;50.76733193857316;16.15876068551753
Czarny Dunajec;49.4;19.8761
Czarny Kierz (przystanek kolejowy);54.08361;20.657517
Czarnów (przystanek kolejowy);52.543;14.7614
Czartak;49.843;19.5133
Czartkowo (przystanek kolejowy);53.927;15.4811
Czastary;51.27416666;18.336666666
Czaszyn;49.459084375225494;22.219756320882922
Czaszyn (stacja kolejowa);49.458999999999996;22.2194
Czatkowy;54.13;18.8176
Czechowice Dziedzice ;49.91527041501137;19.006056590501878
Czechowice Dziedzice Południe;49.88970412796835;19.024730765564023
Czechowice Dziedzice Przystanek;49.906202315640144;19.02247855566535
Czechowice-Dziedzice;49.915;19.0031
Czechowice-Dziedzice Południowe;49.888999999999996;19.0244
Czechowizna;53.351160916484076;22.836821467686963
Czechowo;52.41;17.6322
Czechy (przystanek kolejowy);53.89;16.5058
Czechów;52.728;15.3147
Czekanów;51.68583333;17.861944444
Czekanów Wieś;50.35;18.7413
Czekanów Śląski;50.356;18.7162
Czeluścin;51.728109957819825;17.16266742748674
Czeluścin (przystanek wąskotorowy);52.406000000000006;17.5869
Czempiń;52.13955532235815;16.753223497171128
Czepino;53.28539436099331;14.512941783503177
Czeremcha;52.51919948190761;23.353602268266698
Czerlonka (przystanek kolejowy);52.68899999999999;23.7206
Czermin (stacja kolejowa);51.93723;17.754453
Czermno;52.86366727158109;19.42495837794994
Czerna Mała;51.22996959905488;16.803523303067585
Czernica Wrocławska;51.04966111972158;17.236473927048962
Czernice;53.206;14.9606
Czerniejewo;52.424402508304794;17.565126255627202
Czerniewice;52.50882267166504;19.089403539030148
Czerniki;54.0851023247444;21.45138751893592
Czerniki (przystanek kolejowy);54.08501;21.451403
Czernikowo;52.93946445619278;18.95100278846368
Czersk;53.80059025519718;17.97022547421528
Czersk Świecki;53.55140545777937;18.467686536926987
Czeruchy;52.93600000000001;20.5056
Czerwieńsk;52.01548861085668;15.411859504385886
Czerwieńsk Mt;52.018;15.3967
Czerwieńsk Towarowy;52.031000000000006;15.3781
Czerwieńsk towarowy;52.03176150586742;15.378556379859447
Czerwionka;50.14916252181161;18.68459173742201
Czerwionka Dębieńsko;50.156000000000006;18.6647
Czerwona Wieś (przystanek kolejowy);51.9614;16.783911
Czerwona Woda (stacja kolejowa);51.251999999999995;15.2194
Czerwona Woda Północna;51.257;15.2021
Czerwonak;52.468496597314704;16.979597865511177
Czerwonka;53.91465179492876;20.894244157403023
Czerwonka (stacja kolejowa);53.91446;20.894178
Czerwonków;50.11600000000001;17.9581
Czerwony Bór (stacja kolejowa);53.059;22.1452
Czeska Wieś;50.75822898592672;17.459534917806433
Czesławice;51.30805230464149;22.26239077042968
Czosnowo (przystanek kolejowy);53.794;17.3658
Czudec;49.94027316828;21.83334581232869
Czuprynowo;53.47223646996635;23.631565093838528
Czysta (przystanek kolejowy);54.625;17.1428
Czyżew;52.79974202392818;22.342126077659106
Czyżkówko;53.141999999999996;17.9578
Czyżkówko II;53.151;17.9589
Czyżowice;49.974219502125216;18.42585650880687
Czyżowice (przystanek kolejowy);49.974;18.4264
Czyżyny;50.073;20.0147
Częstochowa;50.808;19.1193
Częstochowa Aniołów;50.83547761038291;19.15202955568573
Częstochowa Gnaszyn;50.791514531285685;19.028797327238586
Częstochowa I;50.803000000000004;19.1148
Częstochowa Mirów;50.758;19.19
Częstochowa Osobowa;50.807997724669704;19.121347179716015
Częstochowa Raków;50.78740390696003;19.155750351713248
Częstochowa Stradom;50.79735085259282;19.107168314932174
Częstochowa Towarowa;50.79299923206186;19.143974763381358
Częstochowa Warta;50.809;19.1322
Częstocice;50.821000000000005;17.2754
Człopa;53.083999999999996;16.1234
Człuchów;53.65727011239387;17.370333402173785
DWIKOZY;50.73263930158676;21.79120125277423
Dalanówek (przystanek kolejowy);52.593999999999994;20.4628
Dalekie;52.681999999999995;21.4947
Daleszewo Gryfińskie;53.30641377482896;14.529196134368599
Dalęcino;53.748999999999995;16.6111
Damasławek;52.843;17.4969
Damnica;54.49788306517394;17.270975390738325
Daniszewo (przystanek kolejowy);53.016999999999996;21.6227
Daniszyn;51.66735597390967;17.614801974329428
Dankowice;49.93728151368548;19.082343393266576
Danków (przystanek kolejowy);52.38;18.1136
Danowo;53.522;14.9453
Dargocice (przystanek kolejowy);53.998999999999995;15.6594
Dargoleza (przystanek kolejowy);54.607;17.5067
Dargomyśl (przystanek kolejowy);53.636;15.3753
Dargosław (przystanek kolejowy);53.996;15.3839
Darłowiec;54.403999999999996;16.4511
Darłowo;54.403999999999996;16.4511
Darżewo (przystanek kolejowy);54.001999999999995;15.3781
Daszewo;54.077226931788395;15.874835798081165
Delastowice;50.293;21.0144
Deszczno (przystanek kolejowy);52.67100000000001;15.3073
Dobczyn;52.379398093013144;21.314392474221393
Dobiegniew;52.96834317756843;15.747215222885444
Dobieszewo (przystanek kolejowy);53.617;15.5347
Dobieszyn;51.63;21.1767
Dobieszyno (przystanek kolejowy);54.365;17.245
Dobiesław (przystanek kolejowy);53.806999999999995;15.32
Dobino Białogardzkie;53.71;16.0372
Dobino Wałeckie;53.22653293889884;16.525019498606373
Doboszowice;50.507;16.9425
Dobra Nowogardzkie;53.578;15.3056
Dobra Nowogardzkie Południowe;53.5765414967966;15.30519998995682
Dobra Nowogardzkie Północ;53.586999999999996;15.2953
Dobra Szczecińska;53.48;14.3822
Dobra koło Limanowej;49.723;20.245
Dobre Kujawskie;52.688;18.5639
Dobre Miasto;53.98416088806904;20.3843708665439
Dobre nad Kwisą (przystanek kolejowy);51.528;15.3711
Dobrociechy (przystanek kolejowy);53.989;16.4775
Dobrocin;53.91001311352339;19.829252094267265
Dobrocin (przystanek kolejowy);53.91;19.8314
Dobrodzień (stacja kolejowa);50.72085;18.444456
Dobromierz Dolny;53.00853655352218;18.084455453260325
Dobropole Wąskotorowe;53.533;15.3075
Dobroszyce;51.27004930534183;17.36339639089584
Dobrosławice;50.194428883700866;18.01060850767355
Dobrowo Białogardzkie;53.99100000000001;16.11.
Dobrowo Gdańskie;54.339;18.7336
Dobrowoda;52.56145451569478;23.391214712935483
Dobroń;51.62930412918737;19.24084186599865
Dobry (stacja kolejowa);54.133;19.9333
Dobrynka;51.998000000000005;23.4431
Dobryszyce;51.12447952915522;19.444428352891194
Dobryszyce koło Radomska;51.123999999999995;19.4447
Dobrzanka (przystanek kolejowy);53.58;15.3136
Dobrzany;53.36;15.4314
Dobrzechów;49.87261318917536;21.744765630275374
Dobrzejewice;52.998000000000005;18.8219
Dobrzenice;50.698;16.9161
Dobrzenice Północne;50.7;16.9167
Dobrzeń Wielki;50.77107915374207;17.859707862212368
Dobrzyca;51.867;17.6144
Dobrzykowice Wrocławskie;51.086999999999996;17.18
Dobrzyniewo Duże;53.194387752973135;23.002660910223252
Dobrzyniewo Duże (przystanek kolejowy);53.193000000000005;23.0047
Dobrzyń;53.436283753983574;20.38479260175074
Dobrówko (przystanek kolejowy);53.988;16.0961
Dolaszewo Wałeckie;53.147;16.6483
Dolice;53.198330000000006;15.211111
Dolice Wąskotorowe;53.347;15.4992
Doliwy (przystanek kolejowy);54.057219999999994;22.345847
Dolna Odra;53.21159966886368;14.481221279891177
Dolnik;53.25619790374814;16.930881520230688
Domachowo (przystanek kolejowy);51.818000000000005;17.0506
Domaniewice;52.02;19.8209
Domanin;51.34462987603893;17.995273483558687
Domanin (stacja kolejowa);51.34472222;17.995277777
Domaniów (stacja kolejowa);50.895;17.1316
Domanków (przystanek kolejowy);52.23474;19.058069
Domaszków;50.21288511382653;16.655400950593695
Domaszowice;51.04874533863126;17.882896724527463
Domaszowice (stacja kolejowa);51.048;17.8842
Domasław;51.010022654561844;16.952885732661397
Dominek (przystanek kolejowy);54.586000000000006;17.1089
Dominów;51.21240778725622;22.842439652201282
Domisław;53.667;17.0331
Donosy (przystanek kolejowy);50.251000000000005;20.4772
Dopiewo;52.353913267713835;16.678427946326753
Dorohusk;51.17213884015733;23.783746989191364
Dorotowo (przystanek kolejowy);53.37;17.2667
Dorowo (przystanek kolejowy);53.725;15.4575
Dołuje;53.43600000000001;14.4142
Dragacz;53.491366966899385;18.7106074118352
Drawiny;52.897155916425895;15.949259150175582
Drawno;53.21549461865675;15.771735956330819
Drawski Młyn;52.86040150862362;16.093664607929426
Drawsko Pomorskie;53.523243463883325;15.824981905792649
