station,voivodeship,latEPSG2180,lonEPSG2180,latWGS84,lonWGS84
Pierzchno,wielkopolskie,374331.82,490157.14,52.26306019574166,17.158006107266345
Pęckowo,wielkopolskie,330257.41,536099.67,52.66398656583412,16.48917144637994
Wronki,wielkopolskie,323430.67,540925.58,52.70515771545084,16.385713303217038
Baborówko,wielkopolskie,339265.37,526757.25,52.58279208402733,16.62683583279834
Pniewy,wielkopolskie,314034.81,520140.92,52.51531476699304,16.258461293586432
Pólkno,wielkopolskie,327996.57,520411.3,52.5223308701231,16.463920569828954
Lubosina,wielkopolskie,321863.59,519806.44,52.514926013926875,16.373919445819023
Kikowo,wielkopolskie,315663.16,529226.44,52.59748029530797,16.27738637044205
Nojewo,wielkopolskie,317952.72,530105.21,52.60614624146232,16.310678128588748
Binino,wielkopolskie,322817.26,533792.03,52.64087504612509,16.38047962553976
Ostroróg,wielkopolskie,327977.32,532249.93,52.628682294779146,16.457488195467285
Szczepankowo,wielkopolskie,330774.8,530756.84,52.61614787137715,16.49955701073501
Szamotuły,wielkopolskie,336510.97,529177.41,52.603715065861735,16.585011563974412
Mokrz,wielkopolskie,316312.01,545190.2,52.74109473312203,16.27805555165924
Pamiątkowo,wielkopolskie,343144.25,523349.26,52.55330315406909,16.6856673999129
Kaźmierz,wielkopolskie,334765.69,519702.5,52.518058128228034,16.5639792714533
Poznań Karolin,wielkopolskie,362823.11,509938.86,52.43809827793083,16.981338183242006
Poznań Junikowo,wielkopolskie,352143.39,503554.18,52.37793602047923,16.827118940376895
Poznań - Strzeszyn,wielkopolskie,355078.34,512601.03,52.46002290231275,16.866295227950207
Poznań Krzesiny,wielkopolskie,362117.97,499249.34,52.34184946069518,16.975370802701946
Poznań Dębina,wielkopolskie,357785.1,502815.77,52.372794486979174,16.910281095688937
Poznań Górczyn,wielkopolskie,355815.64,503680.47,52.38005044121374,16.880990916281778
Poznań - Ptyś,wielkopolskie,362145.78,506407.33,52.40618859675308,16.972834361193716
Poznań Garbary,wielkopolskie,359769.04,507607.98,52.4163748395273,16.93740493103931
Poznań Wschód,wielkopolskie,362120.87,507754.19,52.41828707190651,16.971912916019473
Poznań Starołęka,wielkopolskie,359335.25,502075.84,52.3665449745643,16.933353473812513
Poznań - Balbina,wielkopolskie,362565.56,506237.18,52.40476503291396,16.979073018243305
Ujazd Wielkopolski,wielkopolskie,324127.63,486010.73,52.21204265152771,16.424982752410227
Grodzisk Wlkp,wielkopolskie,320025.49,488225,52.230610103732076,16.36381131127331
Kotowo,wielkopolskie,328151.87,487686.64,52.22837041825158,16.482989305944376
Ptaszkowo Wlkp.,wielkopolskie,325279.47,487881.86,52.229220123133814,16.44086227320753
Śniaty,wielkopolskie,321818.64,469968.09,52.06717114087586,16.39962630544189
Ruchocice,wielkopolskie,318235.32,482287.06,52.17667754342526,16.340808516653535
Sepno,wielkopolskie,332733.09,478538.42,52.14758344494645,16.554538308867503
Borzysław,wielkopolskie,325972.7,484064.02,52.19513860687619,16.452968880463143
Płastowo,wielkopolskie,327645.06,480488.08,52.16353553803198,16.479237592922736
Rostarzewo,wielkopolskie,308902.86,477994.01,52.13495969324016,16.206864126449318
Drzymałowo,wielkopolskie,315144.18,480198.16,52.15688472007644,16.29677789000173
Rakoniewice,wielkopolskie,312861.44,478238.13,52.138508123015015,16.264517404303845
Widziszew,wielkopolskie,335728.45,466048.76,52.03625547738881,16.604310736950694
Stare Bojanowo,wielkopolskie,334262.11,461696.69,51.99671284176906,16.585054268999414
Czempiń,wielkopolskie,346293.5,477206.35,52.13955532235815,16.753223497171128
Choryń,wielkopolskie,347325.44,466394,52.04267421752237,16.773140283865654
Oborzyska Stare,wielkopolskie,342753.46,474172.04,52.11129158597707,16.70292531625748
Kościan,wielkopolskie,338473.65,470714.79,52.078991070661246,16.64210129619158
Śmigiel Zachód,wielkopolskie,329304.45,464339.31,52.018954708400216,16.511571953334574
Śmigiel,wielkopolskie,330290.09,462884.31,52.00618366098651,16.526647642183573
Strzyżewo Zbąskie,wielkopolskie,288958.87,494674.78,52.27749825229811,15.905394357310751
Porażyn,wielkopolskie,315143.24,496384.23,52.302288008981634,16.28791186803403
Chrośnica,wielkopolskie,294895.35,494869.72,52.281496758274855,15.992193491145091
Opalenica,wielkopolskie,323008.43,496965.32,52.31010052711529,16.402867326165893
Sątopy,wielkopolskie,309697.35,496697.93,52.30324524680136,16.207937642582348
Stefanowo,wielkopolskie,293314.98,489887.27,52.23615877688638,15.972104446389686
Zbąszyń,wielkopolskie,288142.52,492705.72,52.2595019482125,15.89467971031425
Zbąszyń Przedmieścia,wielkopolskie,290350.48,492335.97,52.25702769142799,15.92722207352729
Zachodzko,wielkopolskie,292323.81,510096.05,52.41726894209549,15.945119689618858
Lewiczynek,wielkopolskie,293225.79,512474.19,52.438967218786,15.956895559637786
Prądówka,wielkopolskie,288902.92,501372.76,52.337624856138795,15.900373311295116
Przychodzko,wielkopolskie,289892.11,498569.33,52.312829620266065,15.91662740880998
Widzim Stary,wielkopolskie,303078.17,472347.07,52.08219217363457,16.125109629433055
Perkowo,wielkopolskie,312646.05,463233.43,52.00364340052839,16.26961321674934
Tuchorza,wielkopolskie,298145.91,482073.73,52.167775516764834,16.04743192009297
Belęcin Wielkopolski,wielkopolskie,295612.48,486220.57,52.20408603481969,16.007928189919063
Nowy Widzim,wielkopolskie,304273.99,472127.71,52.08064605050002,16.142669942264593
Wroniawy,wielkopolskie,305718.67,469744.86,52.05975109487273,16.16508914910243
Wolsztyn,wielkopolskie,302055.52,475655.51,52.11154391009907,16.10827785169654
Nowa Wieś Mochy,wielkopolskie,309019.2,464597.9,52.014664152907514,16.216063341578195
Żodyń,wielkopolskie,294169.18,476072.85,52.11241214031085,15.992984304088788
Błotnica,wielkopolskie,314721.89,461954.84,51.99285394541485,16.300520251269074
Powodowo,wielkopolskie,298425.06,477112.8,52.1233208430763,16.054453158533992
Kopanica,wielkopolskie,289481.21,474337.23,52.09506001328288,15.925675522943925
Tłoki,wielkopolskie,306448.64,475984.48,52.11605453854933,16.172183196652238
Solec Nowy,wielkopolskie,307633.35,466433.97,52.030678420247696,16.19485542794777
Starkowo,wielkopolskie,315478.76,460384.07,51.97899459562719,16.312380017004326
Krzyż Rudno,wielkopolskie,295252.09,463321.86,51.99829333398346,16.016426768997576
Żerków,wielkopolskie,397054.15,468142.65,52.06986892147092,17.49760437382939
Golina,wielkopolskie,394060.11,450006.69,51.90625423485748,17.45953198882321
Witaszyce,wielkopolskie,401184.18,453182.47,51.9361175387001,17.562174252294987
Jarocin,wielkopolskie,396646.8,456908.09,51.968788519027825,17.49505572591424
Radlin Wlkp,wielkopolskie,397100.03,464057.05,52.0331459100596,17.499504871136
Mieszków,wielkopolskie,393007.02,463063.8,52.02344129679582,17.440154551250824
Kotlin,wielkopolskie,407084.64,450682.83,51.91465971155189,17.648677835687582
Taczanów Drugi,wielkopolskie,414348.7,442266.39,51.84014673232326,17.756385134224324
Bronów,wielkopolskie,415482.09,437221.67,51.79495804535934,17.77406910333745
Pleszew,wielkopolskie,412837.07,448096.57,51.892335701219515,17.73297045939129
Pleszew Wąskotorowy,wielkopolskie,412902.88,448170.62,51.89301182527722,17.733908128911782
Śnieciska,wielkopolskie,376509.35,482010.54,52.190325325406164,17.19288242706602
Płaczki,wielkopolskie,377844.47,482655.44,52.196419853659215,17.212177119282472
Polwica,wielkopolskie,375602.38,479788.92,52.1701515746324,17.18043278580525
Sulęcinek,wielkopolskie,384295.86,476075.63,52.138663309314666,17.30879602714689
Zaniemyśl,wielkopolskie,374157.81,478552.71,52.15871187257135,17.159773332952525
Solec Wielkopolski,wielkopolskie,384979.56,472751.61,52.10892456202559,17.319909109909535
Solec Wielkopolski/1,wielkopolskie,384938.15,472951.54,52.11071323742857,17.31923692387835
Środa Wlkp,wielkopolskie,382167.57,484969.58,52.218163704666225,17.274610938688095
Słupia Wielka,wielkopolskie,377649.45,484094.95,52.20931626760888,17.208804048280655
Września,wielkopolskie,401585.24,496729.96,52.32770754992611,17.555397687236265
Miłosław,wielkopolskie,395952.89,483616.34,52.208775701629285,17.47679954876101
Nekla,wielkopolskie,391182.14,499915.15,52.35437578724931,17.401722549433124
Marzenin,wielkopolskie,402114.47,503135.91,52.385393531819396,17.56129407694607
Chwalibogowo,wielkopolskie,399420.08,491837.07,52.28332665244969,17.525089969982687
Otoczna,wielkopolskie,410853.12,496288.38,52.32532229263981,17.69151492705524
Książno,wielkopolskie,397202.91,487749.56,52.24616891148151,17.493835240385025
Podstolice,wielkopolskie,396610.28,498362.75,52.34147098713567,17.481896182321584
Świątniki,wielkopolskie,400368.91,530737.93,52.63321853091183,17.527374929133668
Obora Wielkopolska,wielkopolskie,400278.74,523470.47,52.56786921037807,17.52823435054313
Gniezno,wielkopolskie,404708.39,518927.49,52.52782173913711,17.594893929151525
Garki,wielkopolskie,406313.37,409049.12,51.54017873611354,17.648674377391217
Daniszyn,wielkopolskie,404233.07,423231.91,51.667355973909665,17.61480197432943
Łąkociny,wielkopolskie,407950.94,421988.07,51.65679347244161,17.66889007731972
Ostrów Wielkopolski - Gorzyce,wielkopolskie,412255.7,420883.33,51.64754860666275,17.731401205242406
Topola - Osiedle,wielkopolskie,414303.84,416989.27,51.61284884043852,17.761959168156157
Ostrów Wielkopolski,wielkopolskie,417371.87,420983.85,51.649228152391785,17.805328687283442
Przygodzice,wielkopolskie,418907.97,412245.79,51.57087603643291,17.82955591186662
Antonin,wielkopolskie,420948.85,405801.17,51.513212320227495,17.8604552287413
Janków Przygodzki,wielkopolskie,417581.48,416582.64,51.60968201640106,17.809395234783825
Kołątajew,wielkopolskie,421259.13,424956.09,51.68550631001742,17.860624212109464
Trzemeszno,wielkopolskie,419890.82,523330.38,52.56985325760501,17.81764366425345
Gębarzewo,wielkopolskie,402928.09,513918.72,52.48247802250748,17.570113824606818
Lednogóra,wielkopolskie,388787.58,515134.65,52.49070825715905,17.36150208414804
Fałkowo,wielkopolskie,393066.2,515904.47,52.49848451058595,17.424265370679674
Jankowo Dolne,wielkopolskie,413154.08,519979.42,52.5386918544602,17.719117732798612
Czerniejewo,wielkopolskie,402461.27,507468.07,52.424402508304794,17.565126255627202
Żydowo,wielkopolskie,402727.56,510708.69,52.45358371310907,17.5680979670746
Kazimierz Biskupi,wielkopolskie,445099.1,494897,52.31730834190467,18.19432902464148
Strzałkowo,wielkopolskie,418709.64,494486.07,52.310338113776055,17.807239171121036
Słupca,wielkopolskie,421666.62,491977.27,52.28821060357892,17.851200767107635
Konin,wielkopolskie,448967.42,485299.64,52.23137787253605,18.252544396354974
Konin Zachód,wielkopolskie,446895.67,485925.21,52.23680725857378,18.22210486586331
Goliszew,wielkopolskie,443538.04,445563.78,51.87351699376455,18.17960191584469
Żelazków,wielkopolskie,443460.88,442989.4,51.85035791436444,18.178902504168278
Opatówek,wielkopolskie,446752.34,431043.14,51.74324728487529,18.228533983221272
Opatówek wąskotorowy,wielkopolskie,446531.84,431077.42,51.74353456172796,18.225334363059133
Radliczyce,wielkopolskie,455119.56,428741.11,51.723277155335666,18.350048298654617
Zbiersk,wielkopolskie,441368.73,453836.55,51.947688373172525,18.146676378555973
Petryki,wielkopolskie,441239.91,451079.25,51.92287904826361,18.145273053213177
Lipie Góry,wielkopolskie,482971.6,491102.05,52.285662958734015,18.750288093725043
Barłogi,wielkopolskie,484050.44,483310.93,52.21562826249897,18.76647672565606
Babiak,wielkopolskie,477525.72,498726.64,52.35403518045119,18.669918797680637
Koło,wielkopolskie,474837.39,482874.85,52.211362560460344,18.631620040266984
Ponętów,wielkopolskie,487094.19,481205.79,52.196775883717855,18.81112136805424
Kłodawa,wielkopolskie,492550.76,484600.83,52.227409349016945,18.890904177600934
Dąbie nad Nerem,wielkopolskie,490457.71,470854.47,52.103750841213206,18.86063780632499
Budki Nowe,wielkopolskie,470255.98,486576.86,52.244426509062635,18.564224427158376
PKP Kalisz,wielkopolskie,435867.49,431106.43,51.7426756248194,18.070840219624152
Kalisz Szczypiorno,wielkopolskie,432840.7,429279.25,51.72588939288185,18.02734719245583
Kalisz - Winiary,wielkopolskie,440711.16,430023.76,51.73347290710654,18.141191665055885
Domanin,wielkopolskie,430044.09,386922.05,51.34462987603893,17.995273483558687
Łęka Opatowska,wielkopolskie,436598.47,372647.43,51.21701868683456,18.09193097250183
Świba,wielkopolskie,436176.8,381964.76,51.3007684929749,18.084228869581867
Ociąż,wielkopolskie,426400.68,426729.04,51.70214763370393,17.934633500070152
Nowe Skalmierzyce,wielkopolskie,430800.66,427381.76,51.70857757394729,17.998183711618502
Sośnie Ostrowskie,wielkopolskie,405528.76,401434.88,51.47158156994789,17.639401686633477
Granowiec,wielkopolskie,406014.38,405877.28,51.51160822691733,17.64520989997863
Biniew,wielkopolskie,416636.11,431078.15,51.73988874204676,17.792279426490538
Odolanów,wielkopolskie,407726.46,412879.1,51.57485049911625,17.668044915596653
Ostrzeszów,wielkopolskie,426383.36,396377.59,51.429201502009086,17.940744806453715
Gostyń,wielkopolskie,366993.33,447944.81,51.88191312282201,17.066968085580722
Strumiany,wielkopolskie,376349.31,450744.69,51.90923694748562,17.2018620734632
Borek Wielkopolski,wielkopolskie,378233.74,451842.74,51.91952321922468,17.228862916615945
Gostyń,wielkopolskie,363000.9,448248.83,51.88367859510077,17.0088612290598
KOSOWO WIELKOPOLSKIE,wielkopolskie,356169.18,447933.44,51.8791224940722,16.909770504210183
Gola,wielkopolskie,359530.01,448188.69,51.8822739216708,16.958474120358435
Godurowo,wielkopolskie,371074.45,448733.86,51.8899650536919,17.125950568163596
Karzec,wielkopolskie,355409.09,434120.19,51.75477368083655,16.9045017806348
Krobia,wielkopolskie,360019.19,434464.95,51.759044277179555,16.97112927898872
Chwałkowo,wielkopolskie,363800.66,433672.1,51.752850544054176,17.02621287425401
Pępowo,wielkopolskie,369688.85,431766.71,51.73712425317212,17.112207105674486
Czeluścin,wielkopolskie,373146.52,430675.65,51.72810995781982,17.16266742748674
Dzięczyna,wielkopolskie,351968.38,434495.59,51.75724843891858,16.854514253434985
Poniec,wielkopolskie,348778.88,435070.37,51.76156170528546,16.80807332212431
Stara Obra,wielkopolskie,393317.24,448032.85,51.888366542058854,17.44934536321663
Koźmin Wielkopolski,wielkopolskie,392796.01,441774.82,51.832003369342665,17.443715144755593
Wolenice,wielkopolskie,392266.22,435355.19,51.774184980412265,17.438023585405197
Osusz,wielkopolskie,389265.35,427089.2,51.69928332298015,17.397165616671398
Kobylin,wielkopolskie,377338.81,429679.41,51.72008744355299,17.223707228090095
Gorzupia,wielkopolskie,396597,426131.19,51.69206940632927,17.50353172990649
Smoilice,wielkopolskie,374371,427385.18,51.69880595254531,17.18157998972436
Krotoszyn,wielkopolskie,391276.85,427322.62,51.701775461274764,17.426196408414718
Dzierżanów  Wlkp.,wielkopolskie,386362.69,428556.5,51.711894366095976,17.354690764392355
Bożacin,wielkopolskie,391891.31,430806.46,51.73321651538225,17.434005551872904
Kuklinów,wielkopolskie,383941.61,429419.98,51.719161284343976,17.31936519802946
Biadki,wielkopolskie,400971.16,424365.35,51.676981333179995,17.56731493211937
Boszkowo,wielkopolskie,317007.55,458279.64,51.96059426620642,16.33574346687723
Pawłowice,wielkopolskie,345592.59,441683.59,51.82012544732524,16.75898110485088
Krzemieniewo,wielkopolskie,351662.16,447550.76,51.874501853128876,16.84448581900501
Garzyn,wielkopolskie,348088.35,446834.35,51.867100892025846,16.7929108418486
Krzycko Wielkie,wielkopolskie,324822.97,451719.35,51.90416950090264,16.452748506079175
Lasocice,wielkopolskie,326787.35,441825.74,51.815887987608214,16.48624493307177
Rydzyna,wielkopolskie,337705.38,436427.17,51.7706532401449,16.64707145215815
Kaczkowo,wielkopolskie,339764.6,433443.63,51.7444347681561,16.678275325697676
Kąkolewo,wielkopolskie,340744.63,446026.82,51.85779496760211,16.68667982743342
Lipno Nowe,wielkopolskie,332984.47,453137.46,51.91941989132012,16.57061906980394
Górka Duchowna,wielkopolskie,333570.2,457164.55,51.95578162306169,16.577181231448783
Wilkowice,wielkopolskie,330844.53,449574.42,51.88675788623206,16.541272231207206
Włoszakowice,wielkopolskie,319501.26,455083.71,51.93269663778675,16.373687586827792
St. Bojanowo,wielkopolskie,344173.01,428414.14,51.70047822000733,16.74434812710207
Miejska Górka,wielkopolskie,358336.1,422078.94,51.647291055697046,16.95178669069046
Rawicz,wielkopolskie,350399.87,418175.91,51.61015474300362,16.838796603457446
Leszno Grzybowo,wielkopolskie,335648.55,446462.59,51.86023258119506,16.61251584167387
Leszno,wielkopolskie,332380.23,444915.84,51.84536121527466,16.56583418599599
Rogoźno,wielkopolskie,363194.27,545212.79,52.75520337658657,16.972206507280365
Wągrowiec,wielkopolskie,378961.98,550839.92,52.80954435992776,17.20370713967914
Buk,wielkopolskie,331163.98,500395.58,52.34349001083209,16.52069223962575
Promno ,wielkopolskie,378777.36,513255.4,52.47168289709981,17.214779730617668
Palędzie,wielkopolskie,346808.9,503342.84,52.37457027530952,16.74888513758761
Czerwonak,wielkopolskie,362799.39,513321.86,52.4684965973147,16.979597865511174
Drużyna Poznańska,wielkopolskie,351394.96,484977.95,52.21079450912704,16.82432768156862
Biskupice Wielkopolskie,wielkopolskie,375603.89,512788.83,52.466774912691044,17.16824449360852
Chocicza,wielkopolskie,386910.72,468403.64,52.070235745722655,17.349547718675257
